JeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,ReplacementCost
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Furniture upgrades,,0.55,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Improve drop-off / pick-up zone,,0.4,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,New outdoor classroom,,0,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Playground replacement (ages 2-5),,0,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Playground replacement (ages 5-12),,0,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Resurface asphalt,,,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Resurface concrete,,,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Modernize admin,,0.6,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Modernize classrooms,,0.731840278,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Modernize gym / assembly space,,0.697916667,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Modernize kitchen,,,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Modernize cafeteria,,0.627083333,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Modernize multipurpose room,,Does not apply,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Heavily modernize restrooms,,0.666666667,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.743939394,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Lightly modernize corridors,,0.6,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Lightly modernize entry lobby,,1,
304,CO-1420-0965,Brady Exploration School,05_Modernization,Lightly modernize library/media center,,,
304,CO-1420-0965,Brady Exploration School,04_campus upgrade,Security package,,0.656666667,
305,CO-1420-1522,Chatfield HS,00_general,ADA compliance,,,
305,CO-1420-1522,Chatfield HS,01_new construction,Demolition,,,
305,CO-1420-1522,Chatfield HS,01_new construction,New construction ES,,,
305,CO-1420-1522,Chatfield HS,01_new construction,New construction HS,,,
305,CO-1420-1522,Chatfield HS,01_new construction,New construction K-8,,,
305,CO-1420-1522,Chatfield HS,01_new construction,New construction MS,,,
305,CO-1420-1522,Chatfield HS,01_new construction,New auditorium,,,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Add shade structure(s),,0,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Campus landscaping upgrade,,,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Parking lot expansion,,,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Furniture upgrades,,0.290322581,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Improve drop-off / pick-up zone,,0.775,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,New outdoor classroom,,0,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Playground replacement (ages 2-5),,0,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Playground replacement (ages 5-12),,0,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Resurface asphalt,,,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Resurface concrete,,,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
305,CO-1420-1522,Chatfield HS,05_Modernization,Modernize admin,,0.866666667,
305,CO-1420-1522,Chatfield HS,05_Modernization,Modernize classrooms,,0.576630456,
305,CO-1420-1522,Chatfield HS,05_Modernization,Modernize gym / assembly space,,0.762916667,
305,CO-1420-1522,Chatfield HS,05_Modernization,Modernize kitchen,,,
305,CO-1420-1522,Chatfield HS,05_Modernization,Modernize cafeteria,,0.929166667,
305,CO-1420-1522,Chatfield HS,05_Modernization,Modernize multipurpose room,,Does not apply,
305,CO-1420-1522,Chatfield HS,05_Modernization,Heavily modernize restrooms,,1,
305,CO-1420-1522,Chatfield HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.68030303,
305,CO-1420-1522,Chatfield HS,05_Modernization,Lightly modernize corridors,,1,
305,CO-1420-1522,Chatfield HS,05_Modernization,Lightly modernize entry lobby,,1,
305,CO-1420-1522,Chatfield HS,05_Modernization,Lightly modernize library/media center,,,
305,CO-1420-1522,Chatfield HS,04_campus upgrade,Security package,,0.8825,
306,CO-1420-1864,Columbine HS,00_general,ADA compliance,,,
306,CO-1420-1864,Columbine HS,01_new construction,Demolition,,,
306,CO-1420-1864,Columbine HS,01_new construction,New construction ES,,,
306,CO-1420-1864,Columbine HS,01_new construction,New construction HS,,,
306,CO-1420-1864,Columbine HS,01_new construction,New construction K-8,,,
306,CO-1420-1864,Columbine HS,01_new construction,New construction MS,,,
306,CO-1420-1864,Columbine HS,01_new construction,New auditorium,,,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Add shade structure(s),,1,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Campus landscaping upgrade,,,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Parking lot expansion,,,
306,CO-1420-1864,Columbine HS,04_campus upgrade,"Front of school branding, landscape upgrades",,0.8375,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Furniture upgrades,,0.225,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Improve drop-off / pick-up zone,,1,
306,CO-1420-1864,Columbine HS,04_campus upgrade,New outdoor classroom,,1,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Playground replacement (ages 2-5),,0,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Playground replacement (ages 5-12),,0,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Resurface asphalt,,,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Resurface concrete,,,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
306,CO-1420-1864,Columbine HS,05_Modernization,Modernize admin,,0.716666667,
306,CO-1420-1864,Columbine HS,05_Modernization,Modernize classrooms,,0.469260417,
306,CO-1420-1864,Columbine HS,05_Modernization,Modernize gym / assembly space,,0.865,
306,CO-1420-1864,Columbine HS,05_Modernization,Modernize kitchen,,,
306,CO-1420-1864,Columbine HS,05_Modernization,Modernize cafeteria,,0.90625,
306,CO-1420-1864,Columbine HS,05_Modernization,Modernize multipurpose room,,Does not apply,
306,CO-1420-1864,Columbine HS,05_Modernization,Heavily modernize restrooms,,0.666666667,
306,CO-1420-1864,Columbine HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.627272727,
306,CO-1420-1864,Columbine HS,05_Modernization,Lightly modernize corridors,,1,
306,CO-1420-1864,Columbine HS,05_Modernization,Lightly modernize entry lobby,,1,
306,CO-1420-1864,Columbine HS,05_Modernization,Lightly modernize library/media center,,,
306,CO-1420-1864,Columbine HS,04_campus upgrade,Security package,,0.845833333,
307,CO-1420-1886,Conifer HS,00_general,ADA compliance,,,
307,CO-1420-1886,Conifer HS,01_new construction,Demolition,,,
307,CO-1420-1886,Conifer HS,01_new construction,New construction ES,,,
307,CO-1420-1886,Conifer HS,01_new construction,New construction HS,,,
307,CO-1420-1886,Conifer HS,01_new construction,New construction K-8,,,
307,CO-1420-1886,Conifer HS,01_new construction,New construction MS,,,
307,CO-1420-1886,Conifer HS,01_new construction,New auditorium,,,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Add shade structure(s),,0,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Campus landscaping upgrade,,,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Parking lot expansion,,,
307,CO-1420-1886,Conifer HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Furniture upgrades,,0.45,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Improve drop-off / pick-up zone,,0.875,
307,CO-1420-1886,Conifer HS,04_campus upgrade,New outdoor classroom,,0,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Playground replacement (ages 2-5),,0,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Playground replacement (ages 5-12),,0,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Resurface asphalt,,,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Resurface concrete,,,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
307,CO-1420-1886,Conifer HS,05_Modernization,Modernize admin,,0.888888889,
307,CO-1420-1886,Conifer HS,05_Modernization,Modernize classrooms,,0.644017361,
307,CO-1420-1886,Conifer HS,05_Modernization,Modernize gym / assembly space,,0.904166667,
307,CO-1420-1886,Conifer HS,05_Modernization,Modernize kitchen,,,
307,CO-1420-1886,Conifer HS,05_Modernization,Modernize cafeteria,,0.84375,
307,CO-1420-1886,Conifer HS,05_Modernization,Modernize multipurpose room,,Does not apply,
307,CO-1420-1886,Conifer HS,05_Modernization,Heavily modernize restrooms,,0.333333333,
307,CO-1420-1886,Conifer HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.867045455,
307,CO-1420-1886,Conifer HS,05_Modernization,Lightly modernize corridors,,1,
307,CO-1420-1886,Conifer HS,05_Modernization,Lightly modernize entry lobby,,0.875,
307,CO-1420-1886,Conifer HS,05_Modernization,Lightly modernize library/media center,,,
307,CO-1420-1886,Conifer HS,04_campus upgrade,Security package,,0.801217949,
308,CO-1420-2093,Dakota Ridge HS,00_general,ADA compliance,,,
308,CO-1420-2093,Dakota Ridge HS,01_new construction,Demolition,,,
308,CO-1420-2093,Dakota Ridge HS,01_new construction,New construction ES,,,
308,CO-1420-2093,Dakota Ridge HS,01_new construction,New construction HS,,,
308,CO-1420-2093,Dakota Ridge HS,01_new construction,New construction K-8,,,
308,CO-1420-2093,Dakota Ridge HS,01_new construction,New construction MS,,,
308,CO-1420-2093,Dakota Ridge HS,01_new construction,New auditorium,,,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Add shade structure(s),,0,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Campus landscaping upgrade,,,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Parking lot expansion,,,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,"Front of school branding, landscape upgrades",,0.9,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Furniture upgrades,,0,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Improve drop-off / pick-up zone,,1,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,New outdoor classroom,,0,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Playground replacement (ages 2-5),,0,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Playground replacement (ages 5-12),,0,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Resurface asphalt,,,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Resurface concrete,,,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Modernize admin,,0.85,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Modernize classrooms,,0.602222222,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Modernize gym / assembly space,,0.583333333,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Modernize kitchen,,,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Modernize cafeteria,,0.71875,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Modernize multipurpose room,,Does not apply,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Heavily modernize restrooms,,1,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.822727273,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Lightly modernize corridors,,0.6,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Lightly modernize entry lobby,,1,
308,CO-1420-2093,Dakota Ridge HS,05_Modernization,Lightly modernize library/media center,,,
308,CO-1420-2093,Dakota Ridge HS,04_campus upgrade,Security package,,0.805462963,
309,CO-1420-2836,Evergreen HS,00_general,ADA compliance,,,
309,CO-1420-2836,Evergreen HS,01_new construction,Demolition,,,
309,CO-1420-2836,Evergreen HS,01_new construction,New construction ES,,,
309,CO-1420-2836,Evergreen HS,01_new construction,New construction HS,,,
309,CO-1420-2836,Evergreen HS,01_new construction,New construction K-8,,,
309,CO-1420-2836,Evergreen HS,01_new construction,New construction MS,,,
309,CO-1420-2836,Evergreen HS,01_new construction,New auditorium,,,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Add shade structure(s),,0,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Campus landscaping upgrade,,,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Parking lot expansion,,,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Furniture upgrades,,0.45,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Improve drop-off / pick-up zone,,0.366666667,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,New outdoor classroom,,1,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Playground replacement (ages 2-5),,0,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Playground replacement (ages 5-12),,0,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Resurface asphalt,,,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Resurface concrete,,,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
309,CO-1420-2836,Evergreen HS,05_Modernization,Modernize admin,,1,
309,CO-1420-2836,Evergreen HS,05_Modernization,Modernize classrooms,,0.564659722,
309,CO-1420-2836,Evergreen HS,05_Modernization,Modernize gym / assembly space,,0.746666667,
309,CO-1420-2836,Evergreen HS,05_Modernization,Modernize kitchen,,,
309,CO-1420-2836,Evergreen HS,05_Modernization,Modernize cafeteria,,0.791666667,
309,CO-1420-2836,Evergreen HS,05_Modernization,Modernize multipurpose room,,Does not apply,
309,CO-1420-2836,Evergreen HS,05_Modernization,Heavily modernize restrooms,,0.666666667,
309,CO-1420-2836,Evergreen HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.748484848,
309,CO-1420-2836,Evergreen HS,05_Modernization,Lightly modernize corridors,,1,
309,CO-1420-2836,Evergreen HS,05_Modernization,Lightly modernize entry lobby,,1,
309,CO-1420-2836,Evergreen HS,05_Modernization,Lightly modernize library/media center,,,
309,CO-1420-2836,Evergreen HS,04_campus upgrade,Security package,,0.8725,
310,CO-1420-3502,Golden HS,00_general,ADA compliance,,,
310,CO-1420-3502,Golden HS,01_new construction,Demolition,,,
310,CO-1420-3502,Golden HS,01_new construction,New construction ES,,,
310,CO-1420-3502,Golden HS,01_new construction,New construction HS,,,
310,CO-1420-3502,Golden HS,01_new construction,New construction K-8,,,
310,CO-1420-3502,Golden HS,01_new construction,New construction MS,,,
310,CO-1420-3502,Golden HS,01_new construction,New auditorium,,,
310,CO-1420-3502,Golden HS,04_campus upgrade,Add shade structure(s),,0,
310,CO-1420-3502,Golden HS,04_campus upgrade,Campus landscaping upgrade,,,
310,CO-1420-3502,Golden HS,04_campus upgrade,Parking lot expansion,,,
310,CO-1420-3502,Golden HS,04_campus upgrade,"Front of school branding, landscape upgrades",,1,
310,CO-1420-3502,Golden HS,04_campus upgrade,Furniture upgrades,,0.290322581,
310,CO-1420-3502,Golden HS,04_campus upgrade,Improve drop-off / pick-up zone,,0.8,
310,CO-1420-3502,Golden HS,04_campus upgrade,New outdoor classroom,,0,
310,CO-1420-3502,Golden HS,04_campus upgrade,Playground replacement (ages 2-5),,Does not apply,
310,CO-1420-3502,Golden HS,04_campus upgrade,Playground replacement (ages 5-12),,Does not apply,
310,CO-1420-3502,Golden HS,04_campus upgrade,Resurface asphalt,,,
310,CO-1420-3502,Golden HS,04_campus upgrade,Resurface concrete,,,
310,CO-1420-3502,Golden HS,04_campus upgrade,Artificial turf field replacement and track resurfacing - HS,,,
310,CO-1420-3502,Golden HS,05_Modernization,Modernize admin,,0.766666667,
310,CO-1420-3502,Golden HS,05_Modernization,Modernize classrooms,,0.681919147,
310,CO-1420-3502,Golden HS,05_Modernization,Modernize gym / assembly space,,0.735,
310,CO-1420-3502,Golden HS,05_Modernization,Modernize kitchen,,,
310,CO-1420-3502,Golden HS,05_Modernization,Modernize cafeteria,,0.614583333,
310,CO-1420-3502,Golden HS,05_Modernization,Modernize multipurpose room,,Does not apply,
310,CO-1420-3502,Golden HS,05_Modernization,Heavily modernize restrooms,,0.666666667,
310,CO-1420-3502,Golden HS,05_Modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,0.80719697,
310,CO-1420-3502,Golden HS,05_Modernization,Lightly modernize corridors,,1,
310,CO-1420-3502,Golden HS,05_Modernization,Lightly modernize entry lobby,,0.625,
310,CO-1420-3502,Golden HS,05_Modernization,Lightly modernize library/media center,,,
310,CO-1420-3502,Golden HS,04_campus upgrade,Security package,,0.468333333,
311,CO-1420-3628,Green Mountain HS,00_general,ADA compliance,,,
311,CO-1420-3628,Green Mountain HS,01_new construction,Demolition,,,
311,CO-1420-3628,Green Mountain HS,01_new construction,New construction ES,,,
311,CO-1420-3628,Green Mountain HS,01_new construction,New construction HS,,,
311,CO-1420-3628,Green Mountain HS,01_new construction,New construction K-8,,,
311,CO-1420-3628,Green Mountain HS,01_new construction,New construction MS,,,
311,CO-1420-3628,Green Mountain HS,01_new construction,New auditorium,,,
311,CO-1420-3628,Green Mountain HS,04_campus upgrade,Add shade structure(s),,0,
311,CO-1420-3628,Green Mountain HS,04_campus upgrade,Campus landscaping upgrade,,,
311,CO-1420-3628,Green Mountain HS,04_campus upgrade,Parking lot expansion,,,
311,CO-1420-3628,Green Mountain HS,04_campus upgrade,"Front of school branding, landscape upgrades",,0.5875,
