Jeffco Facility ID,Unique ID,Comment ID,School Name,Respondent Role,Category,Rating,Comment
202,CO-1420-1318,220,Carmody MS,School Leader,Teaching Space,4,
202,CO-1420-1318,221,Carmody MS,School Leader,Water Intrusion,1,"Many Roof leaks, water entering Admin office, water entering gym (flood/damaged floor)"
202,CO-1420-1318,222,Carmody MS,School Leader,Outdoor Amenities,4,
202,CO-1420-1318,223,Carmody MS,School Leader,Overall Condition,3,"Our Building is very old. The roof needs continuous repairs. Our gym floor needs a lot of work. We have had many water leaks. "
202,CO-1420-1318,224,Carmody MS,School Leader,Walkways,4,
202,CO-1420-1318,225,Carmody MS,School Leader,Safety & Security,3,Lighting is minimal outside. No lights in parking lots. We also do not have a true secure vestibule.
305,CO-1420-1522,226,Chatfield HS,School Leader,HVAC,1,"Our Chiller piping is not adequate for our square footage and size of the property.  
Our heat does not circulate to the edges of the building.  
Auditorium is too hot for events, yearround and is a difficult place to hold our major events and awards despite being a beautiful space."
305,CO-1420-1522,227,Chatfield HS,Facility Manager,HVAC,1,"Chiller piping is inadequate for the sq footage
Heat cant circulate to far ends of the building "
305,CO-1420-1522,228,Chatfield HS,School Leader,Interiors,2,"Carpet is worn throughout the building.
All Science rooms tiles could use replacement in upper A hall and throughout science wing."
305,CO-1420-1522,229,Chatfield HS,Facility Manager,Interiors,1,"All Science rooms, and first floor hallways need flooring redone and carpet in all carpet areas need redone"
305,CO-1420-1522,230,Chatfield HS,School Leader,Other Issues,,"If I were ranking our concerns and the places in which we could use help...
I would say our HVAC concerns are an issue and our front landscaping and curb appeal.

The only othe rthing that I would add is that we could really, really use a furniture allocation for desks for students."
305,CO-1420-1522,231,Chatfield HS,Facility Manager,Other Issues,,Mainly cooling heating on the mechanical side and furniture (student desks tables and chairs) on the academic side
305,CO-1420-1522,232,Chatfield HS,School Leader,Teaching Space,4,
305,CO-1420-1522,233,Chatfield HS,Facility Manager,Teaching Space,5,
305,CO-1420-1522,234,Chatfield HS,School Leader,Water Intrusion,1,"Lower D wing hallway, near Northeast Exit has inadequate drainage.
Lower B wing Entry has inadequate drainage.  
These can often cause ice to freeze and pose a risk to staff."
305,CO-1420-1522,235,Chatfield HS,Facility Manager,Water Intrusion,1,"Lower D wing hallway north east exit inadequate drainage 
Lower B wing entry inadequate drainage "
305,CO-1420-1522,236,Chatfield HS,Facility Manager,Water Intrusion,,"Windows on north and south elevations of C and D wings have failed systemically: undersized units were installed incorrectly, lintels are rusted and unable to divert water, weep holes were sealed at installation, and all glazing seals have failed causing fogging and loss of thermal performance. Result is active water intrusion into walls and drywall. Note: submitted by facility manager after survey was completed."
305,CO-1420-1522,237,Chatfield HS,School Leader,Outdoor Amenities,3,Drainage on our lower fields is consistently an issue.  They are unable to be used at multiple points throughout the school year.
305,CO-1420-1522,238,Chatfield HS,Facility Manager,Outdoor Amenities,2,Inadequate drainage for soccer and Aux field causes swamping
305,CO-1420-1522,239,Chatfield HS,School Leader,Overall Condition,4,
305,CO-1420-1522,240,Chatfield HS,Facility Manager,Overall Condition,4,
305,CO-1420-1522,241,Chatfield HS,School Leader,Walkways,2,"Staiways to lower fields could be checked for cracks and concerns.
Front entrance walkway and landscaping looks bare and worn.  It presents in a poor way on the overall outlook of our building as people enter. New landscaping rock and replacement of or elimination of irrigation systems (that are showing) would be helpful."
305,CO-1420-1522,242,Chatfield HS,Facility Manager,Walkways,1,"Stairways leading to the soccer field and tennis court are cracked beyond the ability to fill, front walk ways and islands are in need of repair and zero scaping"
305,CO-1420-1522,243,Chatfield HS,School Leader,Safety & Security,4,
305,CO-1420-1522,244,Chatfield HS,Facility Manager,Safety & Security,4,
306,CO-1420-1864,245,Columbine HS,School Leader,HVAC,2,"I often get complaints about it being too hot or too cold in various parts of the building. 
Also, with having events that go on until 9:00-10:00 at night, the people attending those events often complain that the building temperature is not comfortable."
306,CO-1420-1864,246,Columbine HS,School Leader,HVAC,2,"Areas of the building are often too warm in the spring and summer. During evening events, which we have often, we cannot turn on the cooling system."
306,CO-1420-1864,247,Columbine HS,Facility Manager,HVAC,3,"There has been times where the HVAC systems would not produce enough cool air in certain areas like science, lower level rooms, and a couple of social studies rooms. Mostly towards the end of the day where we start to run out of ice in the chillers. Usually when this happens it starts to affect the afternoon events especially in the gym when we have games in both gym causing a lot of parents, coaches, and students to complain about it being too hot."
306,CO-1420-1864,248,Columbine HS,School Leader,Interiors,4,
306,CO-1420-1864,249,Columbine HS,School Leader,Interiors,4,
306,CO-1420-1864,250,Columbine HS,Facility Manager,Interiors,4,"Southeast area has a couple of wall cracks "
306,CO-1420-1864,251,Columbine HS,School Leader,Other Issues,,The upper parking lot needs to be repaved.
306,CO-1420-1864,252,Columbine HS,School Leader,Other Issues,,"We have a lot of pot holes in parking lots that need to be filled. And, many of the signs need to be straightened. "
306,CO-1420-1864,253,Columbine HS,Facility Manager,Other Issues,,
306,CO-1420-1864,254,Columbine HS,School Leader,Teaching Space,4,
306,CO-1420-1864,255,Columbine HS,School Leader,Teaching Space,4,
306,CO-1420-1864,256,Columbine HS,Facility Manager,Teaching Space,2,Multiple rooms where teachers have to share rooms. Very limited storage areas that has cause many of the storages to be overfilled and taking over some of custodial storages as well.
306,CO-1420-1864,257,Columbine HS,School Leader,Water Intrusion,4,
306,CO-1420-1864,258,Columbine HS,School Leader,Water Intrusion,3,"With heavy rains, our gymnasium will often have leaking. Our FACS area also experiences leaking as well."
306,CO-1420-1864,259,Columbine HS,Facility Manager,Water Intrusion,2,Multiple roof leaks every single year.
306,CO-1420-1864,260,Columbine HS,School Leader,Outdoor Amenities,3,"The downstairs over hand needs to be pressure washed, cleaned, and repainted. "
306,CO-1420-1864,261,Columbine HS,School Leader,Outdoor Amenities,4,
306,CO-1420-1864,262,Columbine HS,Facility Manager,Outdoor Amenities,3,Irrigation needs to be redone. Many zones from the programming doesn't work or some areas doesn't exist anymore.
306,CO-1420-1864,263,Columbine HS,School Leader,Overall Condition,4,
306,CO-1420-1864,264,Columbine HS,School Leader,Overall Condition,4,
306,CO-1420-1864,265,Columbine HS,Facility Manager,Overall Condition,4,
306,CO-1420-1864,266,Columbine HS,School Leader,Walkways,4,
306,CO-1420-1864,267,Columbine HS,School Leader,Walkways,4,
306,CO-1420-1864,268,Columbine HS,Facility Manager,Walkways,4,
306,CO-1420-1864,269,Columbine HS,School Leader,Safety & Security,3,There are two entrances/exits at Columbine High School. The lower entrance/exit needs security measures implemented such as a secure vestibule.
306,CO-1420-1864,270,Columbine HS,School Leader,Safety & Security,2,A downstairs security vestibule is desperately needed.
306,CO-1420-1864,271,Columbine HS,Facility Manager,Safety & Security,4,
106,CO-1420-1861,272,Columbine Hills ES,School Leader,HVAC,2,"Several rooms do not meet heating needs in the winter time. (preschool wing, and a few other classrooms. Currently new RTU being installed this summer for part of the building. "
106,CO-1420-1861,273,Columbine Hills ES,Facility Manager,HVAC,3,In winter we have several cold rooms.
106,CO-1420-1861,274,Columbine Hills ES,School Leader,Interiors,3,"Gym Carpet floor needs to be replaced.
Floor in kitchen are very old
Primary classrooms could use painting. "
106,CO-1420-1861,275,Columbine Hills ES,Facility Manager,Interiors,4,
106,CO-1420-1861,276,Columbine Hills ES,School Leader,Other Issues,,"Water heaters were installed in 1999. They were to be replaced with a past project but it didn't get done due to budget. 

Columbine Hills Sign on front of budling needs to be refreshed. Wood backing is very old and need s replacement. "
106,CO-1420-1861,277,Columbine Hills ES,Facility Manager,Other Issues,,"All primary classrooms need to be painted.  The gym still has the old carpeting down.  It is failing as well.  It would be better if the music room had LED lighting and better insulation from the gym.  Flagpole needs to be painted.  The school name on the front of the building could use new wood backing or something to make it look newer.     Hot water heaters are at the end of their life cycle.  "
106,CO-1420-1861,278,Columbine Hills ES,School Leader,Teaching Space,5,
106,CO-1420-1861,279,Columbine Hills ES,Facility Manager,Teaching Space,3,It always appears that we have trouble finding spaces for one on one teaching.
106,CO-1420-1861,280,Columbine Hills ES,School Leader,Water Intrusion,4,
106,CO-1420-1861,281,Columbine Hills ES,Facility Manager,Water Intrusion,5,
106,CO-1420-1861,282,Columbine Hills ES,School Leader,Outdoor Amenities,3,"Grass and drainage on field need to be replaced. "
106,CO-1420-1861,283,Columbine Hills ES,Facility Manager,Outdoor Amenities,3,"The sod and dirt filler on the relatively new soccer field have failed.  I don't know how the children run on it and don't trip and fall.  Also, the drainage doesn't work and it pools in the middle of the field."
106,CO-1420-1861,284,Columbine Hills ES,School Leader,Overall Condition,4,
106,CO-1420-1861,285,Columbine Hills ES,Facility Manager,Overall Condition,4,
106,CO-1420-1861,286,Columbine Hills ES,School Leader,Walkways,3,
106,CO-1420-1861,287,Columbine Hills ES,Facility Manager,Walkways,3,"Sidewalks are in bad shape and have been ignored on the east side,  The playground blacktop needs to be milled and repoured."
106,CO-1420-1861,288,Columbine Hills ES,School Leader,Safety & Security,4,
106,CO-1420-1861,289,Columbine Hills ES,Facility Manager,Safety & Security,3,We could use 1 or 2 night time security lights on the front of the school.
307,CO-1420-1886,290,Conifer Senior HS,School Leader,HVAC,2,"We have temperature issues (no cooling) for the first 6 weeks. We need the cool mountain air pulled in at night. "
307,CO-1420-1886,291,Conifer Senior HS,Facility Manager,HVAC,4,
307,CO-1420-1886,292,Conifer Senior HS,School Leader,Interiors,3,"original carpets are 30 years old "
307,CO-1420-1886,293,Conifer Senior HS,Facility Manager,Interiors,3,"Carpet is original 29 years old and bathrooms haven't been updated.  Clinic has the original linoleum. "
